movie,tokenCount,characterCount,sectionCount,afraid,amused,angry,annoyed,dont_care,happy,inspired,sad,totalProbSum
birdsthe,16438,34,1592,0.118035615374175,0.130199588620633,0.117679277984074,0.121521418756014,0.129166247301189,0.116744180746735,0.137786482358114,0.128867188859064,177.309531840695
birthdaygirl,9023,22,1150,0.122808394971984,0.129732349653971,0.122044593081642,0.124331857659194,0.128044203306425,0.115187271490523,0.130333875058934,0.127517454777326,99.3412430454365
blackdahliathe,18033,74,2149,0.11839607848391,0.131136315879367,0.120819719556919,0.124292059151745,0.129555152455902,0.114431084962891,0.134056580335259,0.127313009174008,186.622070786782
blackrain,11185,32,1171,0.120625795703375,0.130734560763705,0.119724170995871,0.123040529850138,0.129256039366177,0.115157931738292,0.133521947473871,0.127939024108571,101.93852660323
blacksnakemoan,11946,36,1330,0.119502311152804,0.130866625563666,0.119119484295286,0.124407546955816,0.129150823666277,0.113829199602052,0.136602639227667,0.126521369536434,140.756090852502
blade,12935,34,1096,0.117783069562851,0.132577160717757,0.113188956121858,0.119864058619502,0.130209280909396,0.11755007443909,0.140640200666502,0.128187198963044,76.9995543568933
bladeii,12816,23,1000,0.120874392686578,0.130166603713252,0.115538493655481,0.120790063233409,0.128809216187464,0.117433472935541,0.137490101856875,0.1288976557314,83.3032001997682
bladerunner,11485,34,1284,0.113422322415918,0.133762527106413,0.112525752544739,0.122684310681378,0.132497418415931,0.118597153641376,0.143118977783446,0.123391537410799,110.927237197821
bladetrinity,13187,59,1052,0.11901405048659,0.13148095452859,0.113326820915925,0.119991424156229,0.129756755639711,0.118193661182268,0.139354596015872,0.128881737074814,85.0446110615616
blastfromthepastthe,12119,55,1901,0.116810428350955,0.131873598114858,0.117137866026592,0.124209978390918,0.130609515036746,0.115501780919721,0.138673569630974,0.125183263529237,138.427665801295
bloodsimple,10330,20,825,0.117103768269571,0.130930520257745,0.117051385208839,0.122305726395161,0.13020801188806,0.118431196177637,0.135679630934179,0.128289760868808,83.4745598917233
blow,11384,67,1553,0.112631907045879,0.134492657772896,0.115312929386663,0.124278376473133,0.132144073895364,0.11663035819422,0.142131729349638,0.122377967882206,126.43032513802
bluevelvet,13518,74,1601,0.114794703328245,0.133243827778371,0.114428656724046,0.123052139677053,0.132057275296689,0.116400791735975,0.141264890417431,0.12475771504219,173.486997038237
bodyofevidence,10295,26,1265,0.119003895353709,0.130739101527097,0.122350907061896,0.126395198414951,0.128423290585599,0.112375790276213,0.134960774111509,0.125751042669027,113.716067687692
bones,13806,35,1258,0.116113650558557,0.133289063132961,0.113577573208749,0.121615203172395,0.130601783791402,0.117776148811507,0.140592609326172,0.126433967998258,127.477145500275
boondocksaintsthe,13210,53,1279,0.115637710628331,0.131809505233591,0.117919610202543,0.123368677472427,0.130188470871207,0.115928645147117,0.138843956677517,0.126303423767268,124.150206323629
bottlerocket,9777,35,1693,0.114365335788509,0.133006429008432,0.117695668291103,0.125145211546577,0.131258574141546,0.116289418603986,0.138848517155337,0.12339084546451,135.713015012291
bound,9202,15,1637,0.114221889445613,0.132761132827769,0.118088003889905,0.125236059187272,0.130603244593597,0.114700278529629,0.140987436110711,0.123401955415504,99.0931336880802
bourneidentitythe,10521,58,1081,0.116172725940014,0.132939559956138,0.115661675255944,0.122933352640319,0.129461241313418,0.115365825709334,0.141246846833132,0.1262187723517,108.773121227479
braveheart,13446,87,1250,0.124060223752854,0.128669620944997,0.120068339212141,0.121517413089331,0.126859235847135,0.113996940928262,0.133124352178294,0.131703874046986,115.874394637535
bringingoutthedead,9386,53,1131,0.118176450001995,0.130845796049123,0.116819988416733,0.122973386564975,0.130015041923076,0.115410492385029,0.138428200615567,0.127330644043502,100.848235570064
broadcastnews,13881,71,1807,0.118748053730959,0.130600376442104,0.118759918841211,0.125587079361768,0.129941394530846,0.114647743036575,0.136848145658724,0.124867288397813,186.729944927348
buffythevampireslayer,11236,42,1427,0.114024301526856,0.133260212583929,0.113339464950904,0.122832106849187,0.13182253633097,0.117158994232261,0.143188285427664,0.124374098098229,109.646572329823
bulldurham,12239,53,1456,0.113033990868676,0.134038049096445,0.112609997370779,0.122033443617734,0.132587069341821,0.120062619134788,0.140622895154016,0.125011935415741,114.803223517672
butterflyeffectthe,12467,33,1482,0.11576688649931,0.133159797907313,0.115027432880408,0.122872800260499,0.13059092781066,0.116798697675127,0.140815705976344,0.124967750990339,118.088055839656
capote,10735,56,1404,0.120403883917084,0.130463289513472,0.119525672628383,0.123617842135582,0.129105496335318,0.114184648260826,0.134208886088884,0.128490281120451,106.313274028938
cars2,11866,108,1721,0.115527184989849,0.135004433017408,0.112965460665471,0.122978870810461,0.132426383132703,0.117729270224034,0.140503017777873,0.1228653793822,109.548434440097
case39,12400,75,1388,0.12056015555184,0.128914667275432,0.122406311508481,0.125509582432606,0.127735463693853,0.113088010455966,0.133162934541906,0.128622874539915,142.03048801877
castaway,14274,42,1757,0.118639143714446,0.132040613505286,0.115224364777643,0.121917036815957,0.129211486412413,0.117083031006005,0.139272394266307,0.126611929501943,145.829095283237
cedarrapids,12410,86,1453,0.118903464110344,0.130479204974201,0.12200486628099,0.127388709742581,0.128436814005597,0.11507210167776,0.133183101780685,0.124531737427843,138.828603444114
cellthe,11133,34,1190,0.118157075181713,0.132730404522579,0.115212037487588,0.122010790266772,0.128886049056217,0.115063087280378,0.142405625923222,0.125534930281531,80.6785885146278
chasingamy,10807,39,1296,0.116300781525783,0.131785346425945,0.119250949725746,0.125856842304346,0.130687779420521,0.114965556328488,0.137702292171365,0.123450452097806,158.33240742855
chinatown,11848,61,1574,0.120515344589149,0.130009268883782,0.121631957900197,0.125304785774783,0.12835038662525,0.113615125390732,0.134213743057247,0.126359387778862,143.061605017607
ciderhouserulesthe,13347,40,1781,0.115869428725991,0.133625987990927,0.115317318891644,0.123414027761113,0.130995154250656,0.115943320654536,0.139999326498417,0.124835435226717,136.817374097354
cincinnatikidthe,11842,43,1462,0.111140132837762,0.13548831096461,0.113468545312762,0.123802790041008,0.132339864349571,0.119466182406144,0.143800174969305,0.120493999118838,156.818768868705
cliffhanger,15803,27,1023,0.116388298014714,0.132634343106785,0.111933733477711,0.121344311406748,0.130951418710768,0.119707181530189,0.141672646503474,0.125368067249612,141.676785034515
codeofsilence,9288,47,1101,0.117935792780005,0.13130268931442,0.118002980896074,0.12231188850684,0.127752589744693,0.1161356791399,0.137771484503406,0.128786895114662,84.9158579824456
coldmountain,14991,43,1579,0.119039358215538,0.130575773737543,0.118436329932143,0.122588870356204,0.128546493025997,0.115151902547047,0.137629778256565,0.128031493928964,161.339590223029
colombiana,12924,78,1706,0.115293504340311,0.133423562827579,0.115410315344277,0.121974224711123,0.130404708242186,0.117312556885544,0.14041177482655,0.125769352822431,140.437368577161
conanthebarbarian,11151,47,990,0.124118875199387,0.128548203227773,0.118577011454764,0.120173577838374,0.12606424607119,0.11399746848381,0.135308593308846,0.133212024415856,80.9790066205694
coolerthe,10410,37,1032,0.112915884554377,0.134540331538433,0.112604305250653,0.123026184004204,0.133099097796674,0.118266548227145,0.143157455797974,0.122390192830539,100.204432761653
copycat,14965,51,1175,0.115882299811429,0.1323237813413,0.117451261353783,0.12324010142636,0.130740634443607,0.115655469373897,0.139368886084338,0.125337566165287,156.799434977601
crash,8803,17,518,0.118483278528721,0.132788784265553,0.112072817446803,0.119902424845883,0.130869514052018,0.119520235176029,0.135892121540385,0.130470824144609,54.5558808804833
croodsthe,8072,56,1148,0.109174804071749,0.135536403965721,0.107576005757432,0.121193082623549,0.134897370909679,0.11976460183038,0.148442092365522,0.123415638475967,68.038954784346
crouchingtigerhiddendragon,5984,39,878,0.115276860286438,0.131949064658489,0.115923858741624,0.122443281000475,0.129709951454733,0.116057413383627,0.142010838676679,0.126628731797936,46.050787986316
croupier,9704,39,1385,0.113329245880171,0.134632727852596,0.113992929463038,0.122895502252107,0.132477440720785,0.117992968811607,0.141267588065535,0.123411596954161,91.3975720261073
crowsalvationthe,10899,38,1111,0.120055818495704,0.129651455277577,0.12037039485464,0.122816004682481,0.128575047991315,0.11549660922845,0.133420920842655,0.129613748627177,88.2866146708225
crowthe,11441,41,1090,0.118838750596581,0.13201756792168,0.11287655515647,0.120573904276616,0.131864898585848,0.11898513702098,0.137138741909332,0.127704444532493,70.8949646918594
cruelintentions,8207,25,1561,0.116009155506267,0.131387990553198,0.119120107192425,0.125893984735593,0.130069290095933,0.114195474456316,0.138971912787138,0.124352084673131,94.9058709042272
danceswithwolves,18761,53,1498,0.119858701453043,0.131714553877202,0.114775976556183,0.12129731544773,0.128634551580345,0.115913583020206,0.13967245634284,0.12813286172245,194.961301663878
darkcity,13962,159,1228,0.118797798372681,0.133097865864339,0.115212026918712,0.11983910222542,0.130247092772479,0.116982579640964,0.138499131350288,0.127324402855118,110.220399506661
darkknightrisesthe,15342,127,2235,0.121246855946448,0.129931526459941,0.117813378269403,0.121392155255685,0.127137079306325,0.114633114970006,0.137868598230973,0.12997729156122,138.965861541183
darkstar,3427,11,544,0.124670540304089,0.130997500268753,0.115739331017166,0.121430397742388,0.129149477605876,0.116744008202951,0.136448731759474,0.124820013099303,18.9726167971237
daytheclowncriedthe,16770,59,1431,0.114795104452982,0.131602087652849,0.116293011357062,0.121871632769938,0.130473766481477,0.116838540234769,0.142257057428247,0.125868799622676,205.891519883349
deadpoetssociety,9911,66,1559,0.114526656529232,0.130642496160355,0.118852987112088,0.124940050814188,0.130217649041949,0.115828637243143,0.139903066516278,0.125088456582767,105.398867708449
deepcover,10456,43,1341,0.114114007420635,0.133045458635868,0.117760549823803,0.12470725557504,0.131224482040663,0.11544294889385,0.140306922846972,0.12339837476317,113.356666992196
deerhunterthe,15274,50,1454,0.116200285285051,0.132340530686413,0.115448337625561,0.122759847117349,0.130808888370515,0.117279417696064,0.13960255523111,0.125560137987936,140.200293435539
detroitrockcity,13574,61,1327,0.115866917416133,0.132884525472099,0.116151841354853,0.123783095857251,0.130975603923513,0.117264349881603,0.138790168857956,0.124283497236594,124.784617181532
diehard,12653,71,1169,0.119705688733636,0.130294530909446,0.118888433248446,0.123229412711926,0.129613323420881,0.116631814725158,0.134879409225406,0.126757387025101,113.139601415678
dogdayafternoon,13507,65,1387,0.120081833400279,0.129783275483777,0.120785018009539,0.125009112051124,0.129728664365026,0.114878775342327,0.135162625024949,0.12457069632298,180.600887572004
doorsthe,19523,117,1713,0.115089036130759,0.133772645145344,0.113495133044545,0.122638102516723,0.132417009436216,0.116419335273464,0.141068608815149,0.125100129637801,220.47966794585
doubleindemnity,14268,30,1461,0.114062976088838,0.132416990697127,0.116889200626828,0.124909883017254,0.131299488948636,0.116793214459444,0.140172301243532,0.123455944918341,186.287220145567
dropdeadgorgeous,9709,69,1241,0.119560718813606,0.129578728259994,0.117461823215553,0.12356750725861,0.130459691666013,0.116755831919602,0.135878277193501,0.12673742167312,89.1852583687161
easya,10047,124,1244,0.120652045445949,0.129823933483694,0.123518123260952,0.127242174252758,0.127291418236506,0.111444445470675,0.133587607794402,0.126440252055063,127.78053572759
edtv,11713,119,1785,0.116187949683998,0.132258166244397,0.117253525342781,0.125246912236828,0.132016905429258,0.114389000429092,0.138549606095059,0.124097934538586,149.380811093653
election,12500,117,1424,0.112231153641827,0.134240056642748,0.114619637623453,0.124560907641727,0.130442458160103,0.116955794567287,0.144151837199302,0.122798154523555,144.312520579043
enemyofthestate,11242,78,1673,0.119627748940739,0.131130004662525,0.121315051080045,0.125674317411893,0.128849298016239,0.114221738723487,0.133668875426441,0.125512965738633,95.7101359759355
englishpatientthe,15442,49,1640,0.120062948758329,0.131366677250403,0.117696062741129,0.12291311538407,0.127794504898656,0.114181818480671,0.13802586448528,0.127959008001462,142.880449917639
eternalsunshineofthespotlessmind,11371,179,1774,0.118517556785927,0.131106530484446,0.120202779165599,0.126025903140978,0.129379440093213,0.112396802555681,0.136937979597498,0.125433008176657,145.464616011663
evencowgirlsgettheblues,9531,48,744,0.119001829806331,0.131503423321283,0.115980964993662,0.123030850313393,0.129275633232705,0.115271113628186,0.139734078221241,0.126202106483199,76.4114420381378
eventhorizon,11771,16,1722,0.115089400519796,0.132135934753095,0.111910600417367,0.120788006987944,0.133242601104175,0.121687879358121,0.141581221584311,0.123564355275191,80.1485577106569
evildeadiideadbydawn,12345,22,822,0.119948117527164,0.132082952837596,0.114446910972888,0.115373926185492,0.131787652304891,0.121447473962142,0.132024776775869,0.132888189433959,64.9887376151168
excalibur,13251,35,1277,0.117335342045681,0.131746571754376,0.11296243451068,0.119044179990835,0.128898331052924,0.117889283417952,0.142824861989031,0.129298995238521,77.7181237796589
fabulousbakerboysthe,13105,53,1981,0.115881109623869,0.133485966111874,0.115459047025138,0.123627872716152,0.132457860409724,0.117077228758852,0.138141552590239,0.123869362764153,153.192579090224
faceoff,12218,48,1293,0.112955448303419,0.13329583559031,0.113486895504725,0.121861301417251,0.131664056396619,0.118886751459593,0.141987653361573,0.12586205796651,96.970423574264
familymanthe,14079,50,1859,0.112024908610885,0.135478617843118,0.11344575226767,0.123312016394031,0.133221762191663,0.118429730216625,0.142176048945022,0.121911163530986,153.862258262681
fantasticfour,14512,54,1699,0.115593256730671,0.133816124119166,0.112523747359031,0.122371597680368,0.131109159946012,0.117374798227205,0.143201745092157,0.124009570845392,138.356043270405
fargo,7981,43,1151,0.124921003819986,0.127567718928598,0.125255909652036,0.126584255037032,0.127343633267306,0.112880071509638,0.127619791902848,0.127827615882555,80.783049877344
fasttimesatridgemonthigh,11796,74,1542,0.11491158079277,0.131844734709413,0.116260755357909,0.124349665889756,0.131592123300838,0.116930607960194,0.140595508010302,0.123515023978818,133.638208224071
fatalinstinct,14307,50,1523,0.114029992078516,0.132939425802278,0.116559334110697,0.123148854568693,0.130831383872481,0.118031107969035,0.139945609763472,0.12451429183483,114.968801671668
faultinourstarsthe,11421,83,1670,0.119617753592718,0.13001375946182,0.120260366060713,0.12526027731002,0.129005206838794,0.113356839275736,0.135813623272924,0.126672174187275,137.770845761642
fearandloathinginlasvegas,11638,60,1314,0.117280429335197,0.131583537207904,0.117421090571268,0.124270248372469,0.130207205797471,0.115302732001292,0.138667084102435,0.125267672611965,100.534957205865
feast,9350,31,1289,0.11435767742902,0.132879310255152,0.113410592851083,0.121914658559721,0.131739453920959,0.119349909462482,0.141565659520266,0.124782738001317,64.1637383866999
ferrisbuellersdayoff,11744,69,1757,0.113295331363539,0.132625465974976,0.11590777935525,0.12370989851059,0.130898545198988,0.116731928096486,0.142052084042985,0.124778967457186,101.31613986468
fightclub,15151,71,2170,0.115853139129395,0.132884090839757,0.116234732125892,0.123611577768579,0.131076273714117,0.116622441139881,0.138612923713548,0.125104821568831,142.473829426943
fiveeasypieces,8285,24,1233,0.115620419036072,0.132475471077896,0.115326803613956,0.123734590520338,0.130638011531609,0.117039336792386,0.140628522519167,0.124536844908576,88.3809325039961
flight,16661,81,1591,0.117766627128174,0.131556414336051,0.115315566745865,0.122670119309429,0.129780808532576,0.116207872545891,0.138759993443369,0.127942597958644,153.125068771655
forrestgump,11989,117,1806,0.118597724401035,0.130126743827003,0.119908406262279,0.124988636499253,0.128741245213502,0.115561337699107,0.135454268888057,0.126621637209764,161.943734542062
fourrooms,11733,28,1341,0.12174130000428,0.129836005280731,0.122416258894952,0.12571169724502,0.129215412141866,0.113388267658416,0.131028489523256,0.126662569251479,145.590144987984
frances,13280,79,1751,0.118303500931845,0.131523935943692,0.118599261431635,0.124591724422566,0.12952495979553,0.114195674945479,0.137843287742377,0.125417654786876,158.012794393707
frankenstein,16039,57,1336,0.1196917543288,0.129602887958475,0.116523449504029,0.120889000578643,0.127627584020861,0.115199345331826,0.1382022180584,0.132263760218965,112.044367595063
freaked,10957,123,1259,0.115037167200584,0.134100091787392,0.114648420921941,0.123488283458684,0.13224007232716,0.118009725603166,0.139852843696014,0.122623395005059,85.3307949648614
freddyvs.jason,12970,51,1290,0.121887841251955,0.128348708064733,0.121484138821872,0.123871206587163,0.128413502570966,0.114586877235244,0.132609431278785,0.128798294189282,137.954971187597
frenchconnectionthe,10437,49,1091,0.116013699725335,0.133466219624131,0.115111991014024,0.121551196310118,0.13095974403043,0.118587933898567,0.138119971770042,0.126189243627352,94.3800386557419
frequency,14648,51,1552,0.113550249952761,0.132961478032865,0.114165102722321,0.121386570786305,0.132387702405764,0.119633592245569,0.139370768010319,0.126544535844097,134.488217589158
fridaythe13thpartviiijasontakesmanhattan,13055,36,1250,0.114669313342142,0.133489310234095,0.109973199614066,0.119525186364207,0.132171079227569,0.121401142375094,0.142142011024414,0.126628757818414,92.134619123978
fromdusktilldawn,11408,34,1049,0.122243501457029,0.128692050853247,0.123481040382411,0.125569624507492,0.128070596489207,0.113417355108829,0.130702605668219,0.127823225533567,132.839671646382
fromheretoeternity,17542,189,1709,0.114147203497373,0.133837203424943,0.115795111793982,0.122742868756497,0.131878438445927,0.117788620559653,0.140063628674591,0.123746924847033,199.087216411091
fugitivethe,13834,90,1654,0.122534453721544,0.12995130212727,0.118823029165041,0.121482330971316,0.128182518742795,0.115153682272162,0.133167182506842,0.130705500493029,130.311738588187
g.i.jane,11431,55,1353,0.11579442710159,0.131815719620015,0.118739741939982,0.125413923980471,0.129111524611993,0.116227416687149,0.139480567943166,0.123416678115634,122.259587719872
gandhi,24591,136,1958,0.119466300833182,0.130436214884855,0.117321071531592,0.122038560133925,0.127836879098954,0.116628210468793,0.138992862587336,0.127279900461363,247.24590730768
gangrelated,11820,69,1674,0.114444639514019,0.133159980188753,0.119803336583501,0.125130591431908,0.13005357361136,0.114953361342916,0.138856890511902,0.12359762681564,131.680347890127
getcarter,8143,32,1199,0.114589614705605,0.13318434668497,0.115361044288673,0.122977820054623,0.131100225206885,0.11643203076697,0.14080249975918,0.125552418533095,74.3018730209801
ghost,12913,33,1415,0.122036119632785,0.128878901595636,0.121383396118484,0.124472795746428,0.128838211540041,0.113276704318818,0.132591061011582,0.128522810036227,138.281067570834
ghostbusters2,11507,42,1374,0.113595900984113,0.13407301654387,0.11300095890805,0.122342481050844,0.132274632615124,0.118587746024566,0.14327478476409,0.122850479109342,111.364014249346
ghostship,13156,23,1526,0.121496410138665,0.130788787879647,0.117431780022869,0.122107604216472,0.127903516987144,0.116909052221381,0.135476819748815,0.127886028785006,139.956008255006
ghostworld,10683,69,1649,0.111753258730404,0.134294140624677,0.113613609765336,0.124804590752381,0.13259980084707,0.116482617014713,0.144992593802234,0.121459388463186,129.879670512345
gladiator,12218,44,1223,0.120284538752797,0.12901888726339,0.116317050711554,0.120536696365937,0.127518969589561,0.115094076736797,0.139019409711241,0.132210370868724,93.9489080294807
godfather,16190,49,1665,0.117123647742102,0.130579520382376,0.117315269557713,0.122958931130811,0.129458899716153,0.11478525325052,0.139241109124023,0.128537369096302,194.503242014564
godfatherpartii,20246,100,2041,0.118355181290035,0.130190156045511,0.119271774315403,0.123988135881554,0.129096294420068,0.114268457556144,0.136836648201919,0.127993352289365,264.091310812708
godsandmonsters,11680,33,1637,0.11517692516994,0.132279986839204,0.116986908175996,0.123594408540264,0.130316168289363,0.115593250900141,0.14007803235638,0.125974319728711,106.639438157158
godzilla,14030,82,1509,0.125093003390134,0.13001209366625,0.114159373072639,0.119572395245788,0.128401646536965,0.116237228160821,0.137072819742754,0.129451440184651,117.684117739674
gonein60seconds,13078,50,1842,0.111768439772523,0.135385342808109,0.112564446451476,0.122662011656108,0.132757012508227,0.117956501292178,0.143412689550253,0.123493555961126,135.284357360761
goodwillhunting,11270,36,1680,0.112785960367843,0.133517935391681,0.11611846015261,0.125088463534508,0.131459247598304,0.116180161304026,0.142930730979417,0.121919040671612,137.66210019761
graduatethe,11184,56,1900,0.118014683241614,0.130324637828797,0.119872818646103,0.125578557809124,0.129373090967984,0.115170771691248,0.136006604144286,0.125658835670843,156.696192788502
greenmilethe,15324,39,1597,0.117488839737963,0.131806211701372,0.116829653512232,0.123895311639221,0.130130941422358,0.116253660101643,0.138278164906771,0.125317216978439,171.515546573395
griftersthe,11151,38,1360,0.11351666485093,0.134091836351501,0.11529965262877,0.123512753072128,0.13047598095099,0.11777806524876,0.142695812788805,0.122629234108116,122.35130071354
grossepointblank,9689,47,1130,0.117459415706652,0.13158880733115,0.114835525962028,0.122570951120865,0.130956886918403,0.11641850291178,0.139620000952737,0.126549909096386,85.9561540239583
hackers,7229,144,1173,0.112848362994172,0.134666888880382,0.112206970519336,0.122999984764089,0.133069196106976,0.119636621353416,0.144567662588521,0.120004312793107,53.3549368438093
halloweenthecurseofmichaelmyers,12475,34,1022,0.116974362050968,0.131692716511532,0.113474989394563,0.119733219786824,0.130625994206748,0.11713551319443,0.140507851804254,0.129855353050681,75.5285775904808
hardrain,10347,19,1127,0.120517010061699,0.129613365199207,0.116800855272132,0.121459833888402,0.127793809825304,0.116128149127927,0.1389647560306,0.128722220594729,109.375136395929
hauntingthe,14595,19,1305,0.11535829423561,0.132776363181278,0.114837997193861,0.122594558676463,0.130344868941314,0.116981865500897,0.141361565731355,0.125744486539222,140.207192146859
hellboundhellraiserii,13467,24,896,0.116011032346465,0.133399668284602,0.112154873363496,0.12074143318875,0.131396568048264,0.118864022764907,0.142044453779144,0.125387948224371,102.142128135009
hellraiser,8710,24,1261,0.113002739471924,0.133865849315399,0.111747774162778,0.121735061859892,0.131629685808562,0.118996360064489,0.143827632045187,0.125194897271771,72.8371282890256
hellraiser3hellonearth,11113,35,773,0.111922556164982,0.136721394894377,0.110352838589976,0.121135599502854,0.13337572776336,0.118376542526696,0.144651459160061,0.123463881397695,75.2739182987666
helpthe,15008,70,2145,0.116646034191617,0.130774540020291,0.118548242174644,0.124017355946534,0.129808878066827,0.114610449837007,0.138034585932297,0.127559913830784,177.490096667076
henryfool,12862,34,1644,0.114237716974577,0.134079243156926,0.113621339383663,0.122615970996942,0.130858242284235,0.118036617563736,0.142825656246745,0.123725213393176,147.493472377394
henryscrime,9361,79,1934,0.114312263367102,0.132939170394783,0.115790193442231,0.124468280146991,0.131980372272864,0.116831246959616,0.140843847322863,0.122834626093551,108.365019653946
hesher,11817,57,1429,0.116353317999115,0.130992890911588,0.118038814174573,0.124644238150173,0.129905712104108,0.115598114332792,0.13834995769865,0.126116954629001,129.03387828276
highfidelity,12545,24,1488,0.115136198147213,0.13317287905934,0.116872154479423,0.125640892346607,0.131692412982181,0.114970057482621,0.139975237744839,0.122540167757776,171.31470034069
highlander,9046,88,1350,0.114089465669826,0.133558185756693,0.112970628052631,0.120173271895106,0.130225422986045,0.116636694804083,0.144366048711153,0.127980282124464,61.6580149090638
hollowman,12699,22,1723,0.116682187527073,0.133341177689117,0.11338230575092,0.121666159148145,0.13070781634374,0.117081741624747,0.141234729365107,0.125903882551152,100.110300754715
hostage,12375,65,1681,0.114941165576532,0.131934081302076,0.118481159974178,0.1243630921522,0.130413074272748,0.115607641358934,0.138280764854775,0.125979020508558,127.527154333926
houseof1000corpses,11101,33,1304,0.118174999355559,0.131198679830164,0.119150523325798,0.124973320326575,0.129653507028514,0.115671357605462,0.135457341268906,0.125720271259022,105.904771345119
howtotrainyourdragon2,9695,57,1228,0.117108514043069,0.132466913160533,0.112582883098897,0.121292619089346,0.130920097308877,0.121196478803951,0.139078007071068,0.125354487424258,63.0035646230701
hudsuckerproxythe,12979,96,1328,0.120171242176429,0.129642644051157,0.120393913620757,0.12533609146705,0.129797012995014,0.116946393469371,0.132244375815854,0.125468326404367,126.473872591369
humannature,10370,26,1215,0.11522339183821,0.133273975692695,0.116949818579812,0.124190252507999,0.130318610031134,0.114807869880487,0.141516720715047,0.123719360754616,90.5660421106663
iamsam,11705,47,1449,0.12035317651179,0.129606217231866,0.121851529260916,0.126028694942375,0.129245794570011,0.113859600871253,0.132922051030062,0.126132935581727,153.372160309555
icestormthe,9942,42,1357,0.112759492720859,0.1342440172971,0.113279409903919,0.123765164251113,0.132526660761826,0.11756892870975,0.142867657393684,0.122988668961751,94.8018538620886
idesofmarchthe,7971,44,1060,0.11791457942499,0.131260367973965,0.120152929303791,0.127418801681906,0.129559103925613,0.115228241575566,0.135613954635357,0.122852021478812,105.356853728636
illdoanything,12230,68,1459,0.11744687924095,0.131203155108737,0.119327408578859,0.126202817070801,0.130110292981966,0.114068202002696,0.137758527647084,0.123882717368908,160.162270624452
independenceday,14481,102,1861,0.123258517328549,0.1292742701509,0.120552948785219,0.127493295521853,0.127572569305073,0.116029054069904,0.130955185103227,0.124864159735276,136.995506784179
indianajonesandtheraidersofthelostark,14353,30,947,0.117714774729085,0.132549762491421,0.113650964275207,0.12101674507898,0.12975621044151,0.118389089843455,0.140300643707848,0.126621809432494,113.490476067998
indianajonesandthetempleofdoom,16755,37,1398,0.117373146528209,0.133212575280745,0.109911497668411,0.119242250977351,0.131331285887528,0.120219969584889,0.141078021271029,0.127631252801839,122.743331238815
indianajonesiv,20032,34,1095,0.126343823695386,0.126413183751869,0.117637196927737,0.118997239005459,0.125857987429279,0.11724645631367,0.133933632861489,0.13357048001511,128.832447209422
