movie,leftSpaceCount,pctTokens,pctRecords,pctTokensI,pctTokensQuestionMark,pctTokensQuestionWord,pctTokensYou,pctTokensWe,pctTokensCapitalized,pctTokensCharacterMention,pctTokensCharacterMentionCapitalized,pctLinesCharacterMention,pctLinesCharacterMentionCapitalized,pctLinesOnlyCapitalizedCharacterMention,pctLinesCharacterDirection,pctLinesCapitalized,pctLinesSetting,dialogueIndentInd,characterIndentInd,descriptionIndentInd,settingIndentInd,characterDirectionIndentInd,mixedCharacterWithDialogueIndentInd,mixedDescriptionWithDialogueIndentInd,dialogueIndentCount,characterIndentCount,descriptionIndentCount,settingIndentCount,characterDirectionIndentCount,mixedCharacterWithDialogueIndentCount,mixedDescriptionWithDialogueIndentCount,entropy,pctRecordsDropped,pctTokensDropped
copycat,16,0.0221713883512229,0.114114114114114,0,0,0,0,0,0.988888888888889,0.814285714285714,0.814285714285714,0.84375,0.84375,0.842105263157895,0,0.995065789473684,0,0,1,0,0,0,0,0,1,2,1,1,2,0,0,1.32945104830561,0.0754504504504505,0.026570473341545
copycat,18,3.51926799225761e-05,0.000187687687687688,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,2,1,1,2,0,0,1.32945104830561,0.0754504504504505,0.026570473341545
copycat,28,0.00432869963047686,0.011448948948949,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,1.32945104830561,0.0754504504504505,0.026570473341545
copycat,32,0.000422312159070913,0.00112612612612613,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,1.32945104830561,0.0754504504504505,0.026570473341545
crash,15,0.795849010802282,0.638969671790611,0,0,0.00305017538508464,0,0.00274515784657618,0.0376696660057953,0.0450663413146256,0.00198261400030502,0.384265279583875,0.0169050715214564,0,0,0.0682704811443433,0.0682704811443433,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0.835961425247075,0.0141254673867885,0.00370190557106445
crash,25,0.18594489622527,0.250519318653926,0.0401436031331593,0.0407963446475196,0.00587467362924282,0.0460182767624021,0.0107702349869452,0,0.0143603133159269,0,0.0729684908789387,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0.835961425247075,0.0141254673867885,0.00370190557106445
crash,30,0.00297366185216653,0.0116327378479435,0,0,0,0,0,0,0.0816326530612245,0,0.142857142857143,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0.835961425247075,0.0141254673867885,0.00370190557106445
crash,35,0.000242747906299308,0.000415454923140839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.835961425247075,0.0141254673867885,0.00370190557106445
crash,37,0.0145041874013837,0.0963855421686747,0,0,0,0,0,0.99163179916318,0.861924686192469,0.861924686192469,0.887931034482759,0.887931034482759,0.887931034482759,0,0.995689655172414,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0.835961425247075,0.0141254673867885,0.00370190557106445
crash,38,0.000242747906299308,0.000830909846281679,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.835961425247075,0.0141254673867885,0.00370190557106445
crash,39,6.0686976574827e-05,0.000415454923140839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.835961425247075,0.0141254673867885,0.00370190557106445
crash,41,0.000182060929724481,0.000830909846281679,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.835961425247075,0.0141254673867885,0.00370190557106445
croodsthe,10,0.604700989350306,0.399293286219081,0,0.000312630262609421,0.00166736140058358,0,0.00114631096290121,0.110566902876198,0.0901417257190496,0.00427261358899542,0.637905604719764,0.03023598820059,0,0.00516224188790561,0.0427728613569322,0.0169616519174041,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1.23485944643051,0.00795053003533569,0.00333984498078014
croodsthe,11,0.33461465750835,0.340106007067138,0.0354048964218456,0.035969868173258,0.00903954802259887,0.0384180790960452,0.0222222222222222,0.0154425612052731,0.0303201506591337,0.0032015065913371,0.139393939393939,0.0147186147186147,0.00779220779220779,0.0268398268398268,0.0285714285714286,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23485944643051,0.00795053003533569,0.00333984498078014
croodsthe,17,0.00025206377213435,0.000294464075382803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23485944643051,0.00795053003533569,0.00333984498078014
croodsthe,25,0.00264666960741068,0.00677267373380448,0,0,0,0,0,1,0.285714285714286,0.285714285714286,0.521739130434783,0.521739130434783,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23485944643051,0.00795053003533569,0.00333984498078014
croodsthe,26,0.0573445081605646,0.252650176678445,0,0,0,0.0010989010989011,0,1,0.824175824175824,0.824175824175824,0.874125874125874,0.874125874125874,0.868298368298368,0.0652680652680653,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1.23485944643051,0.00795053003533569,0.00333984498078014
croodsthe,27,0.00025206377213435,0.000588928150765607,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23485944643051,0.00795053003533569,0.00333984498078014
croodsthe,55,0.000189047829100762,0.000294464075382803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23485944643051,0.00795053003533569,0.00333984498078014
crouchingtigerhiddendragon,0,0.434931816129324,0.280254777070064,0,0,0.00415282392026578,0,0.00103820598006645,0.0953073089700997,0.137873754152824,0.0076827242524917,1.00606060606061,0.0560606060606061,0,0.00454545454545455,0.165151515151515,0.160606060606061,0,0,1,1,0,0,0,1,1,1,1,2,0,0,1.32644005676722,0.013588110403397,0.00857942743610584
crouchingtigerhiddendragon,1,0.00261898311207442,0.00127388535031847,0,0,0,0,0,0,0.0344827586206897,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,1.32644005676722,0.013588110403397,0.00857942743610584
crouchingtigerhiddendragon,4,0.000722478099882597,0.000424628450106157,0,0,0,0,0,0,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1.32644005676722,0.013588110403397,0.00857942743610584
crouchingtigerhiddendragon,8,0.499954845118757,0.478980891719745,0.044978323699422,0.0258309248554913,0.00578034682080925,0.0684609826589596,0.00903179190751445,0,0.0603323699421965,0,0.296099290780142,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0,0,1.32644005676722,0.013588110403397,0.00857942743610584
crouchingtigerhiddendragon,12,0.00523796622414883,0.0118895966029724,0,0,0,0,0,0,0.189655172413793,0,0.392857142857143,0,0,0.964285714285714,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,1.32644005676722,0.013588110403397,0.00857942743610584
crouchingtigerhiddendragon,16,0.0565339113158133,0.227176220806794,0,0,0,0,0,0.985623003194888,0.715654952076677,0.715654952076677,0.837383177570094,0.837383177570094,0.766355140186916,0.00186915887850467,0.994392523364486,0,0,1,0,0,0,0,0,1,1,1,1,2,0,0,1.32644005676722,0.013588110403397,0.00857942743610584
croupier,15,0.546623252680627,0.343418259023355,0.000718907260963336,0.000410804149121906,0.00277292800657287,0.00030810311184143,0.000718907260963336,0.181164629762761,0.0862688713156003,0.0822635308616617,0.649149922720247,0.619010819165379,0.000772797527047913,0,0.122874806800618,0.118238021638331,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1.31914932060612,0.0406050955414013,0.0135294447875147
croupier,17,0.000168416325155785,0.000265392781316348,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.31914932060612,0.0406050955414013,0.0135294447875147
croupier,25,0.387245270308202,0.400477707006369,0.0453754711510583,0.0339228761959988,0.00913308205276892,0.0616120614670919,0.00623369092490577,0.00115975645114526,0.0260945201507683,0.000289939112786315,0.119284294234592,0.00132538104705103,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1.31914932060612,0.0406050955414013,0.0135294447875147
croupier,30,0.0128557794868916,0.0390127388535032,0,0,0,0,0,0.00436681222707424,0.074235807860262,0.00436681222707424,0.115646258503401,0.00680272108843537,0,0.993197278911565,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1.31914932060612,0.0406050955414013,0.0135294447875147
croupier,37,0.0526020322236569,0.215498938428875,0,0,0,0,0,1,0.799359658484525,0.799359658484525,0.922413793103448,0.922413793103448,0.777093596059113,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1.31914932060612,0.0406050955414013,0.0135294447875147
croupier,38,0.000224555100207713,0.000530785562632696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.31914932060612,0.0406050955414013,0.0135294447875147
croupier,41,5.61387750519284e-05,0.000265392781316348,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.31914932060612,0.0406050955414013,0.0135294447875147
croupier,60,0.000112277550103857,0.000265392781316348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.31914932060612,0.0406050955414013,0.0135294447875147
croupier,63,0.000112277550103857,0.000265392781316348,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.31914932060612,0.0406050955414013,0.0135294447875147
crowsalvationthe,0,0.000297899806365126,0.000271076172404446,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.09779771885321,0.0487937110328002,0.014299190705526
crowsalvationthe,15,0.720073481952237,0.514231499051233,0.000206853754395642,6.89512514652141e-05,0.00386127008205199,0.000137902502930428,0.00268909880714335,0.156795145831897,0.0623319313245535,0.013514445287182,0.476541908276226,0.103321033210332,0,0.00158144438587243,0.0790722192936215,0.0664206642066421,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1.09779771885321,0.0487937110328002,0.014299190705526
crowsalvationthe,25,0.235688396802542,0.28354567633505,0.0421318727617443,0.0360227512112913,0.012850221192332,0.0615125342321466,0.00674109964187908,0.000842637455234885,0.0147461554666105,0,0.0669216061185469,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1.09779771885321,0.0487937110328002,0.014299190705526
crowsalvationthe,30,0.00605729606275756,0.0165356465166712,0,0,0,0,0,0,0.0819672131147541,0,0.163934426229508,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1.09779771885321,0.0487937110328002,0.014299190705526
crowsalvationthe,37,0.0299389305396952,0.153429113580916,0,0,0,0,0,1,0.834162520729685,0.834162520729685,0.8886925795053,0.8886925795053,0.842756183745583,0.00353356890459364,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1.09779771885321,0.0487937110328002,0.014299190705526
crowsalvationthe,58,0.000297899806365126,0.000542152344808891,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.09779771885321,0.0487937110328002,0.014299190705526
crowsalvationthe,60,9.9299935455042e-05,0.000271076172404446,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.09779771885321,0.0487937110328002,0.014299190705526
crowsalvationthe,65,0.00367409761183655,0.0100298183789645,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.09779771885321,0.0487937110328002,0.014299190705526
crowsalvationthe,70,0.00387269748274664,0.0211439414475468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.09779771885321,0.0487937110328002,0.014299190705526
crowthe,0,9.64366652201167e-05,0.000273074822501365,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1.01712208441173,0.0303113052976516,0.0100294131828921
crowthe,4,0.749264670427697,0.547241944292736,0.000128708411094665,0.00025741682218933,0.00225239719415664,0.000193062616641998,0.00334641868846129,0.184632215715297,0.077804234506725,0.0252268485745544,0.603293413173653,0.19560878243513,0,0.0234530938123753,0.227045908183633,0.0598802395209581,0,0,1,1,0,0,0,1,1,1,1,2,0,0,1.01712208441173,0.0303113052976516,0.0100294131828921
crowthe,5,0.000433964993490525,0.000546149645002731,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1.01712208441173,0.0303113052976516,0.0100294131828921
crowthe,8,0.210617676840735,0.271709448388859,0.0453296703296703,0.0302197802197802,0.00755494505494506,0.0750915750915751,0.00641025641025641,0.00251831501831502,0.0176282051282051,0,0.0773869346733668,0,0,0.00904522613065327,0.00100502512562814,0,1,0,0,0,0,0,0,1,1,1,1,2,0,0,1.01712208441173,0.0303113052976516,0.0100294131828921
crowthe,12,0.00617194657408747,0.0204806116876024,0,0,0,0,0,0.0078125,0.046875,0,0.08,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,1.01712208441173,0.0303113052976516,0.0100294131828921
crowthe,13,0.000144654997830175,0.000546149645002731,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,1.01712208441173,0.0303113052976516,0.0100294131828921
crowthe,16,0.0300882395486764,0.150737302020754,0,0,0,0.0016025641025641,0,0.995192307692308,0.783653846153846,0.782051282051282,0.885869565217391,0.884057971014493,0.786231884057971,0.0036231884057971,0.996376811594203,0,0,1,0,0,0,0,0,1,1,1,1,2,0,0,1.01712208441173,0.0303113052976516,0.0100294131828921
crowthe,28,0.00318240995226385,0.00846531949754233,0,0,0,0,0,1,0.303030303030303,0.303030303030303,0.645161290322581,0.645161290322581,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1.01712208441173,0.0303113052976516,0.0100294131828921
cruelintentions,0,0.000426023979063965,0.000507485409794469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
cruelintentions,1,6.08605684377092e-05,0.000253742704897234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
cruelintentions,5,0.361268334246242,0.219487439736108,0.000168463611859838,0,0.00539083557951483,0.000168463611859838,0.00286388140161725,0.122641509433962,0.0882749326145553,0.00960242587601078,0.605780346820809,0.0658959537572254,0,0.0069364161849711,0.0208092485549133,0.122543352601156,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
cruelintentions,13,0.000426023979063965,0.000253742704897234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
cruelintentions,15,0.553161706530339,0.478051256026389,0.0602926614589064,0.0382880404885026,0.0100121025415337,0.0769061502915612,0.00935196391242161,0.000110023104852019,0.0161733964132468,0,0.0780254777070064,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
cruelintentions,20,0.00955510924472035,0.0220756153260594,0,0,0,0,0,0,0.0573248407643312,0,0.103448275862069,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
cruelintentions,24,0.000243442273750837,0.000253742704897234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
cruelintentions,27,0.000304302842188546,0.000507485409794469,0,0,0,0,0,0.4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
cruelintentions,30,0.0731544032621265,0.275818320223294,0,0,0,0,0,1,0.880199667221298,0.880199667221298,0.973321067157314,0.973321067157314,0.885004599816007,0.00459981600735971,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
cruelintentions,49,0.000182581705313128,0.000253742704897234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
cruelintentions,50,0.000852047958127929,0.00177619893428064,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
cruelintentions,55,0.000365163410626255,0.000761228114691703,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.37528764494754,0.0266429840142096,0.0124155559612927
danceswithwolves,15,0.784091885544067,0.62947448591013,7.30593607305936e-05,7.30593607305936e-05,0.00277625570776256,3.65296803652968e-05,0.00160730593607306,0.0418995433789954,0.0334611872146119,0.00211872146118722,0.277071990320629,0.0175438596491228,0.000302480338777979,0.00272232304900182,0.0846944948578343,0.0831820931639443,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0.928272949874536,0.0137090632140137,0.00478331853464326
danceswithwolves,25,0.17514965772062,0.234767707539985,0.0444807849550286,0.0243663123466885,0.00883074407195421,0.03892068683565,0.0148814390842191,0,0.00948487326246934,0,0.0470397404703974,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0.928272949874536,0.0137090632140137,0.00478331853464326
danceswithwolves,30,0.00429639389339215,0.0123762376237624,0,0,0,0,0,0,0.0866666666666667,0,0.2,0,0,0.984615384615385,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0.928272949874536,0.0137090632140137,0.00478331853464326
danceswithwolves,36,8.59278778678429e-05,0.00019040365575019,0,0,0,0,0,1,0.333333333333333,0.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.928272949874536,0.0137090632140137,0.00478331853464326
danceswithwolves,37,0.0359751382006702,0.122048743335872,0,0,0,0,0,1,0.378980891719745,0.378980891719745,0.742589703588144,0.742589703588144,0.277691107644306,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0.928272949874536,0.0137090632140137,0.00478331853464326
danceswithwolves,39,5.72852519118953e-05,0.00019040365575019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.928272949874536,0.0137090632140137,0.00478331853464326
danceswithwolves,40,5.72852519118953e-05,0.00019040365575019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.928272949874536,0.0137090632140137,0.00478331853464326
danceswithwolves,41,5.72852519118953e-05,0.00019040365575019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.928272949874536,0.0137090632140137,0.00478331853464326
danceswithwolves,57,0.000143213129779738,0.000380807311500381,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.928272949874536,0.0137090632140137,0.00478331853464326
danceswithwolves,62,8.59278778678429e-05,0.00019040365575019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.928272949874536,0.0137090632140137,0.00478331853464326
darkcity,0,0.00283419933868682,0.0106359406159982,0.0138888888888889,0.0416666666666667,0,0.0833333333333333,0.0138888888888889,0.0694444444444445,0.0138888888888889,0.0138888888888889,0.0208333333333333,0.0208333333333333,0.0208333333333333,0,0.0833333333333333,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkcity,1,0.00118091639111951,0.00332373144249945,0,0.133333333333333,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkcity,2,7.87277594079673e-05,0.00022158209616663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkcity,5,0.761769800031491,0.562375360070906,0.000155022736668045,0.000155022736668045,0.00196362133112857,5.16742455560149e-05,0.000671765192228194,0.126446878875568,0.0439747829681687,0.0113683340223233,0.335303388494878,0.086682427107959,0.0141843971631206,0.00394011032308905,0.103624901497242,0.0460992907801418,0,0,1,1,0,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkcity,15,0.188119981105338,0.256148903168624,0.0389202762084118,0.0454069889098138,0.00669596149822139,0.055032433563507,0.0123456790123457,0.0112994350282486,0.00962544465369324,0.000209248796819418,0.0397923875432526,0.000865051903114187,0,0,0.0129757785467128,0,1,0,0,0,0,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkcity,20,0.0067312234293812,0.0168402393086639,0,0,0,0,0,0.00584795321637427,0.0760233918128655,0.00584795321637427,0.171052631578947,0.0131578947368421,0.0131578947368421,1,0.0131578947368421,0,0,0,0,0,1,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkcity,24,3.93638797039836e-05,0.00022158209616663,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkcity,25,0.038497874350496,0.148238422335475,0,0,0,0,0,0.774028629856851,0.565439672801636,0.560327198364008,0.82660687593423,0.819133034379671,0.606875934230194,0.168908819133034,0.829596412556054,0,0,1,0,0,0,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkcity,28,7.87277594079673e-05,0.00022158209616663,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkcity,29,7.87277594079673e-05,0.00022158209616663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkcity,33,3.93638797039836e-05,0.00022158209616663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkcity,46,0.000551094315855771,0.00132949257699978,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1.02774933685853,0.0330157323288278,0.0115729806329712
darkknightrisesthe,10,0.503979726594568,0.319220430107527,0.000424929178470255,7.08215297450425e-05,0.00219546742209632,0.00127478753541077,0.00148725212464589,0.126345609065156,0.0837818696883853,0.00460339943342776,0.622631578947368,0.0342105263157895,0,0.0068421052631579,0.176842105263158,0.169473684210526,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1.23715712958383,0.0011760752688172,0.000606774458364564
darkknightrisesthe,11,0.446800157047507,0.472278225806452,0.0305160568780955,0.0277200830803643,0.0107045853970283,0.0506470682217607,0.0112637801565745,0.0145390637482026,0.02388560472919,0.00335516855727752,0.106367840626112,0.0149413020277481,0.0135183208822483,0.0259694059053718,0.032017075773746,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23715712958383,0.0011760752688172,0.000606774458364564
darkknightrisesthe,19,0.000285540921583324,0.000336021505376344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23715712958383,0.0011760752688172,0.000606774458364564
darkknightrisesthe,25,0.000178463075989578,0.000504032258064516,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23715712958383,0.0011760752688172,0.000606774458364564
darkknightrisesthe,26,0.048613341899561,0.207325268817204,0,0,0,0,0,1,0.733480176211454,0.733480176211454,0.809562398703404,0.809562398703404,0.761750405186386,0.0518638573743922,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1.23715712958383,0.0011760752688172,0.000606774458364564
darkknightrisesthe,31,7.13852303958311e-05,0.000168010752688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23715712958383,0.0011760752688172,0.000606774458364564
darkknightrisesthe,32,7.13852303958311e-05,0.000168010752688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23715712958383,0.0011760752688172,0.000606774458364564
darkstar,0,0.0514534431835847,0.0710135571336346,0,0,0,0.00302114803625378,0,0.927492447129909,0,0,0,0,0,0.00909090909090909,0.909090909090909,0.881818181818182,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1.56865817454531,0.0329244673983215,0.0177211254469143
darkstar,1,0.00264262397015389,0.0025823111684958,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.56865817454531,0.0329244673983215,0.0177211254469143
darkstar,5,0.28353800715063,0.148482892188509,0,0,0.000548245614035088,0,0.00383771929824561,0.109100877192982,0.0635964912280702,0.0043859649122807,0.504347826086957,0.0347826086956522,0,0.00869565217391304,0.0608695652173913,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1.56865817454531,0.0329244673983215,0.0177211254469143
darkstar,17,0.00108813928182807,0.000645577792123951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.56865817454531,0.0329244673983215,0.0177211254469143
darkstar,20,0.585263485154671,0.5229180116204,0.0361221779548473,0.0297476759628154,0.00849933598937583,0.0345285524568393,0.00796812749003984,0.00132802124833997,0.0321381142098274,0.000265604249667995,0.149382716049383,0.00123456790123457,0.00123456790123457,0,0.00123456790123457,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1.56865817454531,0.0329244673983215,0.0177211254469143
darkstar,25,0.00139903621949324,0.0025823111684958,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.56865817454531,0.0329244673983215,0.0177211254469143
darkstar,28,0.000621793875330328,0.0012911555842479,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.56865817454531,0.0329244673983215,0.0177211254469143
darkstar,30,0.0116586351624437,0.0251775338928341,0,0,0,0,0,0,0.0133333333333333,0,0.0256410256410256,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1.56865817454531,0.0329244673983215,0.0177211254469143
darkstar,31,0.000310896937665164,0.000645577792123951,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.56865817454531,0.0329244673983215,0.0177211254469143
darkstar,35,0.0620239390642002,0.224661071659135,0,0,0,0,0,0.894736842105263,0.824561403508772,0.824561403508772,0.945402298850575,0.945402298850575,0.841954022988506,0,0.879310344827586,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1.56865817454531,0.0329244673983215,0.0177211254469143
