filename,path,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
burnafterreading.txt,Comedy/burnafterreading.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burningannie.txt,Comedy/burningannie.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
butterflyeffectthe.txt,Drama/butterflyeffectthe.txt,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
cableguy.txt,Comedy/cableguy.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
candletowater.txt,Drama/candletowater.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capote.txt,Crime/capote.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carrie.txt,Horror/carrie.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
cars2.txt,Action/cars2.txt,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case39.txt,Horror/case39.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
casino.txt,Crime/casino.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castaway.txt,Adventure/castaway.txt,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catchmeifyoucan.txt,Crime/catchmeifyoucan.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cecilb.demented.txt,Comedy/cecilb.demented.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cedarrapids.txt,Comedy/cedarrapids.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celestejesseforever.txt,Comedy/celestejesseforever.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cellthe.txt,Horror/cellthe.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
cellular.txt,Action/cellular.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
changeling.txt,Crime/changeling.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
changeupthe.txt,Comedy/changeupthe.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chaos.txt,Action/chaos.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
charade.txt,Comedy/charade.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
charliesangels.txt,Action/charliesangels.txt,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chasingamy.txt,Comedy/chasingamy.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chasingsleep.txt,Horror/chasingsleep.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
cherryfalls.txt,Comedy/cherryfalls.txt,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
chinatown.txt,Crime/chinatown.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
christcomplex.txt,Comedy/christcomplex.txt,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
chronicle.txt,Drama/chronicle.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
chroniclesofnarniathelionthewitchandthewardrobe.txt,Action/chroniclesofnarniathelionthewitchandthewardrobe.txt,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ciderhouserulesthe.txt,Drama/ciderhouserulesthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cincinnatikidthe.txt,Drama/cincinnatikidthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cinemaparadiso.txt,Drama/cinemaparadiso.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cirquedufreakthevampiresassistant.txt,Action/cirquedufreakthevampiresassistant.txt,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
citizenkane.txt,Drama/citizenkane.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cityofjoy.txt,Drama/cityofjoy.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clashofthetitans.txt,Action/clashofthetitans.txt,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
clerks.txt,Comedy/clerks.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cliffhanger.txt,Action/cliffhanger.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
clueless.txt,Comedy/clueless.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cobb.txt,Drama/cobb.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
codeofsilence.txt,Action/codeofsilence.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coldmountain.txt,Drama/coldmountain.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
collateraldamage.txt,Action/collateraldamage.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
colombiana.txt,Action/colombiana.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colorofnight.txt,Mystery/colorofnight.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
commando.txt,Action/commando.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
conanthebarbarian.txt,Action/conanthebarbarian.txt,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
confessionsofadangerousmind.txt,Crime/confessionsofadangerousmind.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
confidence.txt,Crime/confidence.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
constantine.txt,Action/constantine.txt,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
coolerthe.txt,Comedy/coolerthe.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
copycat.txt,Crime/copycat.txt,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
coraline.txt,Adventure/coraline.txt,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
coriolanus.txt,Drama/coriolanus.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
cowboysaliens.txt,Action/cowboysaliens.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
cradle2thegrave.txt,Action/cradle2thegrave.txt,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
crank.txt,Action/crank.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
crash.txt,Drama/crash.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
crazylove.txt,Drama/crazylove.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
crazystupidlove.txt,Comedy/crazystupidlove.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
creation.txt,Drama/creation.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crimespree.txt,Comedy/crimespree.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
croodsthe.txt,Adventure/croodsthe.txt,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crouchingtigerhiddendragon.txt,Action/crouchingtigerhiddendragon.txt,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
croupier.txt,Crime/croupier.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowcityofangelsthe.txt,Action/crowcityofangelsthe.txt,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
crowsalvationthe.txt,Action/crowsalvationthe.txt,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
crowthe.txt,Action/crowthe.txt,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
cruelintentions.txt,Drama/cruelintentions.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cryinggame.txt,Action/cryinggame.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cube.txt,Horror/cube.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
curiouscaseofbenjaminbuttonthe.txt,Drama/curiouscaseofbenjaminbuttonthe.txt,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
custody.txt,Comedy/custody.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
damnedunitedthe.txt,Drama/damnedunitedthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danceswithwolves.txt,Adventure/danceswithwolves.txt,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
darkcity.txt,Mystery/darkcity.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
darkknightrisesthe.txt,Action/darkknightrisesthe.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
darkman.txt,Action/darkman.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
darkstar.txt,Comedy/darkstar.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
datenight.txt,Comedy/datenight.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
davebarryscompleteguidetoguys.txt,Comedy/davebarryscompleteguidetoguys.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dawnofthedead.txt,Action/dawnofthedead.txt,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dayofthedead.txt,Drama/dayofthedead.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
daysofheaven.txt,Drama/daysofheaven.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daytheclowncriedthe.txt,Drama/daytheclowncriedthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daytheearthstoodstillthe.txt,Drama/daytheearthstoodstillthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
deadpoetssociety.txt,Drama/deadpoetssociety.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deathatafuneral.txt,Comedy/deathatafuneral.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deathtosmoochy.txt,Comedy/deathtosmoochy.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
debtthe.txt,Action/debtthe.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
deception.txt,Crime/deception.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
deepcover.txt,Action/deepcover.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
deeprising.txt,Action/deeprising.txt,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
deerhunterthe.txt,Drama/deerhunterthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
defiance.txt,Action/defiance.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
departedthe.txt,Crime/departedthe.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
descendantsthe.txt,Comedy/descendantsthe.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
despicableme2.txt,Adventure/despicableme2.txt,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
detroitrockcity.txt,Adventure/detroitrockcity.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
devilinabluedress.txt,Crime/devilinabluedress.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
devilsadvocate.txt,Drama/devilsadvocate.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
diehard.txt,Action/diehard.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
diehard2.txt,Action/diehard2.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
diner.txt,Comedy/diner.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distinguishedgentlemanthe.txt,Comedy/distinguishedgentlemanthe.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disturbia.txt,Thriller/disturbia.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
djangounchained.txt,Adventure/djangounchained.txt,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dogdayafternoon.txt,Comedy/dogdayafternoon.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dogma.txt,Adventure/dogma.txt,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
donniebrasco.txt,Crime/donniebrasco.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
doorsthe.txt,Biography/doorsthe.txt,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dotherightthing.txt,Comedy/dotherightthing.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doubleindemnity.txt,Crime/doubleindemnity.txt,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dragmetohell.txt,Horror/dragmetohell.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
dragonslayer.txt,Action/dragonslayer.txt,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
drive.txt,Action/drive.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
driveangry.txt,Action/driveangry.txt,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dropdeadgorgeous.txt,Comedy/dropdeadgorgeous.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drywhiteseasona.txt,Drama/drywhiteseasona.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ducksoup.txt,Comedy/ducksoup.txt,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dumbanddumber.txt,Adventure/dumbanddumber.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dune.txt,Action/dune.txt,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
e.t..txt,Adventure/e.t..txt,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
eagleeye.txt,Action/eagleeye.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
easternpromises.txt,Crime/easternpromises.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
easya.txt,Comedy/easya.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
edtv.txt,Comedy/edtv.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwardscissorhands.txt,Drama/edwardscissorhands.txt,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
edwood.txt,Comedy/edwood.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eightleggedfreaks.txt,Action/eightleggedfreaks.txt,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
election.txt,Comedy/election.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elephantmanthe.txt,Drama/elephantmanthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elizabeththegoldenage.txt,Drama/elizabeththegoldenage.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enemyofthestate.txt,Action/enemyofthestate.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
englishpatientthe.txt,Drama/englishpatientthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
enough.txt,Drama/enough.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
entrapment.txt,Action/entrapment.txt,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
eriktheviking.txt,Fantasy/eriktheviking.txt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
erinbrockovich.txt,Comedy/erinbrockovich.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escapefroml.a..txt,Action/escapefroml.a..txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
escapefromnewyork.txt,Action/escapefromnewyork.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
eternalsunshineofthespotlessmind.txt,Drama/eternalsunshineofthespotlessmind.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
evencowgirlsgettheblues.txt,Comedy/evencowgirlsgettheblues.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
eventhorizon.txt,Horror/eventhorizon.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
evildead.txt,Comedy/evildead.txt,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
evildeadiideadbydawn.txt,Action/evildeadiideadbydawn.txt,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
excalibur.txt,Adventure/excalibur.txt,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
existenz.txt,Adventure/existenz.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
extract.txt,Comedy/extract.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fabulousbakerboysthe.txt,Drama/fabulousbakerboysthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
faceoff.txt,Action/faceoff.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fairgame.txt,Action/fairgame.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
familymanthe.txt,Comedy/familymanthe.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fantasticfour.txt,Action/fantasticfour.txt,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fantasticmrfox.txt,Adventure/fantasticmrfox.txt,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fargo.txt,Comedy/fargo.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fasttimesatridgemonthigh.txt,Comedy/fasttimesatridgemonthigh.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fatalinstinct.txt,Comedy/fatalinstinct.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
faultinourstarsthe.txt,Drama/faultinourstarsthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fearandloathinginlasvegas.txt,Comedy/fearandloathinginlasvegas.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feast.txt,Action/feast.txt,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ferrisbuellersdayoff.txt,Comedy/ferrisbuellersdayoff.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fieldofdreams.txt,Drama/fieldofdreams.txt,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fifthelementthe.txt,Action/fifthelementthe.txt,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
fightclub.txt,Action/fightclub.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fighterthe.txt,Drama/fighterthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finaldestination.txt,Horror/finaldestination.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
finaldestination2.txt,Horror/finaldestination2.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
findingnemo.txt,Adventure/findingnemo.txt,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fiveeasypieces.txt,Drama/fiveeasypieces.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flashgordon.txt,Action/flashgordon.txt,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
flight.txt,Drama/flight.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flintstonesthe.txt,Comedy/flintstonesthe.txt,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
forrestgump.txt,Comedy/forrestgump.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fourfeathers.txt,Adventure/fourfeathers.txt,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fourrooms.txt,Comedy/fourrooms.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fracture.txt,Crime/fracture.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
frances.txt,Drama/frances.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frankenstein.txt,Drama/frankenstein.txt,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
freaked.txt,Comedy/freaked.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
freddyvs.jason.txt,Action/freddyvs.jason.txt,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
frenchconnectionthe.txt,Action/frenchconnectionthe.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
frequency.txt,Thriller/frequency.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fridaythe13th.txt,Horror/fridaythe13th.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
fridaythe13thpartviiijasontakesmanhattan.txt,Horror/fridaythe13thpartviiijasontakesmanhattan.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
frightnight.txt,Comedy/frightnight.txt,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
frightnight1985.txt,Comedy/frightnight1985.txt,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
fromdusktilldawn.txt,Action/fromdusktilldawn.txt,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
fromheretoeternity.txt,Drama/fromheretoeternity.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
frozen.txt,Drama/frozen.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
frozendisney.txt,Adventure/frozendisney.txt,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frozenriver.txt,Crime/frozenriver.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fruitvalestation.txt,Drama/fruitvalestation.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fugitivethe.txt,Action/fugitivethe.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
funnypeople.txt,Comedy/funnypeople.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g.i.jane.txt,Action/g.i.jane.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g.i.joetheriseofcobra.txt,Action/g.i.joetheriseofcobra.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
game6.txt,Comedy/game6.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gamer.txt,Action/gamer.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
gamethe.txt,Mystery/gamethe.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
gandhi.txt,Drama/gandhi.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gangrelated.txt,Crime/gangrelated.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gangsofnewyork.txt,Crime/gangsofnewyork.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gardenstate.txt,Comedy/gardenstate.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gattaca.txt,Drama/gattaca.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
