movie,leftSpaceCount,pctTokens,pctRecords,pctTokensI,pctTokensQuestionMark,pctTokensQuestionWord,pctTokensYou,pctTokensWe,pctTokensCapitalized,pctTokensCharacterMention,pctTokensCharacterMentionCapitalized,pctLinesCharacterMention,pctLinesCharacterMentionCapitalized,pctLinesOnlyCapitalizedCharacterMention,pctLinesCharacterDirection,pctLinesCapitalized,pctLinesSetting,dialogueIndentInd,characterIndentInd,descriptionIndentInd,settingIndentInd,characterDirectionIndentInd,mixedCharacterWithDialogueIndentInd,mixedDescriptionWithDialogueIndentInd,dialogueIndentCount,characterIndentCount,descriptionIndentCount,settingIndentCount,characterDirectionIndentCount,mixedCharacterWithDialogueIndentCount,mixedDescriptionWithDialogueIndentCount,entropy,pctRecordsDropped,pctTokensDropped
hellboundhellraiserii,47,7.66136755410841e-05,0.000270709258256632,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,5,8,0,0,0.815148244244173,0.00812127774769897,0.00310285385941391
hellboundhellraiserii,49,0.000153227351082168,0.000541418516513265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,8,0,0,0.815148244244173,0.00812127774769897,0.00310285385941391
hellraiser,0,0.000885739592559787,0.000569151963574274,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser,4,0.000295246530853263,0.000284575981787137,0,0,0,0,0,0.2,0.2,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser,5,0.74301741954532,0.504268639726807,0,0.000556306127314631,0.00301994754827942,0,0.00858300882142573,0.110148613208297,0.0471270762139394,0.0468091869983311,0.334650112866817,0.332392776523702,0.000564334085778781,0.00225733634311512,0.102708803611738,0.103273137697517,0,0,1,1,0,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser,6,0.000354295837023915,0.000284575981787137,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser,16,0.197933274284027,0.26835515082527,0.0551909307875895,0.0626491646778043,0.00686157517899761,0.0718973747016706,0.0155131264916468,0.00507159904534606,0.0202863961813843,0.000298329355608592,0.0721102863202545,0.00106044538706257,0,0,0.0031813361611877,0,1,0,0,0,0,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser,23,0.0131679952760555,0.0324416619237336,0,0,0,0,0,0.00896860986547085,0.0896860986547085,0,0.175438596491228,0,0,0.991228070175439,0.0087719298245614,0,0,0,0,0,1,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser,24,0.0012400354295837,0.00341491178144565,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,1,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser,25,5.90493061706525e-05,0.000284575981787137,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser,29,0.0412164157071154,0.186681844052362,0,0,0,0,0,0.992836676217765,0.871060171919771,0.871060171919771,0.926829268292683,0.926829268292683,0.887195121951219,0.0167682926829268,0.995426829268293,0,0,1,0,0,0,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser,37,0.000531443755535872,0.000853727945361412,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser,44,0.00118098612341305,0.0022766078542971,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser,47,0.000118098612341305,0.000284575981787137,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1.10095545862731,0.0404097894137735,0.0174785946265131
hellraiser3hellonearth,10,0.698554618734365,0.526436781609195,6.63173950527223e-05,0.00112739571589628,0.00265269580210889,0.000331586975263612,0.00225479143179256,0.0900590224815969,0.0447642416605876,0.0127992572451754,0.368449781659389,0.105349344978166,0.00109170305676856,0.0267467248908297,0.12882096069869,0.0322052401746725,0,0,1,1,0,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,11,0.0245992773093672,0.0160919540229885,0,0.00188323917137476,0.00376647834274953,0,0.00188323917137476,0.00941619585687382,0.0263653483992467,0.00376647834274953,0.25,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,24,0.245066246641342,0.285057471264368,0.0512287334593573,0.0425330812854442,0.0130434782608696,0.0650283553875236,0.00812854442344045,0.00623818525519849,0.0136105860113422,0.00151228733459357,0.0725806451612903,0.00806451612903226,0.00100806451612903,0.0221774193548387,0.0030241935483871,0,1,0,0,0,0,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,25,0.000231631613082554,0.00028735632183908,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,26,0.000231631613082554,0.00028735632183908,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,27,0.000185305290466043,0.00028735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,31,0.00315018993792273,0.00804597701149425,0,0,0,0,0,0,0.0147058823529412,0,0.0357142857142857,0,0,0.964285714285714,0,0,0,0,0,0,1,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,32,0.000416936903548596,0.000862068965517241,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,1,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,33,0.000277957935699064,0.000862068965517241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,34,0.000231631613082554,0.00114942528735632,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,35,0.000416936903548596,0.00172413793103448,0,0,0,0,0,0,0.111111111111111,0,0.166666666666667,0,0,0.833333333333333,0,0,0,0,0,0,1,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,36,0.000370610580932086,0.00201149425287356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,37,0.0223292875011582,0.132471264367816,0,0,0,0,0,0.995850622406639,0.844398340248963,0.844398340248963,0.882863340563991,0.882863340563991,0.878524945770065,0.00650759219088937,0.995661605206074,0,0,1,0,0,0,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,38,4.63263226165107e-05,0.00028735632183908,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,40,9.26526452330214e-05,0.000574712643678161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
hellraiser3hellonearth,70,0.00379875845455388,0.0235632183908046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,0,0,1.19887323373885,0.0560344827586207,0.0340498471231354
helpthe,10,0.48151581048804,0.309241706161137,0.000148071370400533,7.40356852002665e-05,0.00162878507440586,0.000148071370400533,0.000962463907603465,0.106093136891982,0.110017028207596,0.00444214111201599,0.813355227148331,0.0328407224958949,0,0.013136288998358,0.112753147235906,0.105637657361795,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1.24153126924712,0.002708192281652,0.00121207800078429
helpthe,11,0.470250614951339,0.484089370345295,0.0448032749602001,0.0264574330983246,0.00803578197255705,0.0491244030020469,0.0102342506254264,0.012735956333864,0.0335835039041771,0.00591312258357971,0.154895104895105,0.0272727272727273,0.0213286713286713,0.0104895104895105,0.034965034965035,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1.24153126924712,0.002708192281652,0.00121207800078429
helpthe,25,0.000606039000392143,0.00152335815842925,0,0,0,0,0,1,0.117647058823529,0.117647058823529,0.222222222222222,0.222222222222222,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.24153126924712,0.002708192281652,0.00121207800078429
helpthe,26,0.0470214965598374,0.203960731211916,0,0,0,0,0,1,0.834723275208491,0.834723275208491,0.913692946058091,0.913692946058091,0.853112033195021,0.0282157676348548,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1.24153126924712,0.002708192281652,0.00121207800078429
helpthe,27,0.000178246764821219,0.00016926201760325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.24153126924712,0.002708192281652,0.00121207800078429
helpthe,29,7.12987059284874e-05,0.00016926201760325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.24153126924712,0.002708192281652,0.00121207800078429
helpthe,31,7.12987059284874e-05,0.00016926201760325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.24153126924712,0.002708192281652,0.00121207800078429
helpthe,32,7.12987059284874e-05,0.00016926201760325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.24153126924712,0.002708192281652,0.00121207800078429
